Run,Event,Type1,E1,px1,py1,pz1,pt1,eta1,phi1,Q1,Type2,E2,px2,py2,pz2,pt2,eta2,phi2,Q2
160957,121668091,G,43.8513,5.15938,19.8879,38.7399,20.5462,1.39122,1.31697,-1,T,5.33945,1.88112,1.57182,4.74229,2.45137,1.41397,0.696061,-1
160957,121349303,G,19.5575,5.27562,8.13945,-16.9824,9.69963,-1.32631,0.99572,-1,G,15.4208,5.6193,4.25156,-13.7164,7.04643,-1.41948,0.647711,1
160957,121730915,G,3.71309,2.27435,2.62356,-1.31154,3.47214,-0.369282,0.856577,1,G,3.70879,-0.493745,3.43288,1.30979,3.4682,0.369211,1.71365,1
160957,121618456,G,9.92772,-4.99648,1.93516,-8.35696,5.35814,-1.22742,2.77208,-1,G,7.81638,-4.71566,3.63038,-5.06632,5.95122,-0.772233,2.4855,1
160957,121504945,G,7.95584,-2.62082,-0.59472,7.48744,2.68745,1.74854,-2.91845,-1,G,8.77641,-1.04735,1.75754,8.53395,2.04594,2.13541,2.10821,-1
160957,121811279,G,12.2739,-11.3065,-2.24276,4.21548,11.5268,0.358016,-2.94577,1,G,13.6387,-11.9305,0.113817,6.60709,11.931,0.528784,3.13205,-1
160957,121391619,G,12.9408,-4.12338,0.956056,12.2285,4.23277,1.78275,2.91376,-1,G,7.24913,-4.211,1.24026,5.76784,4.38985,1.0869,2.85516,1
160957,121408731,G,20.2606,-13.9029,-0.378295,-14.7325,13.0878,-0.922637,-3.11367,1,T,18.1127,-13.359,1.44444,-12.1454,13.4369,-0.81175,3.03389,1
160957,121367530,G,7.63743,1.49651,1.57319,-7.32152,2.17128,-1.92994,0.810371,-1,T,4.19297,-0.878113,-0.681299,-4.04161,1.11142,-2.00254,-2.48174,1
160957,121544647,G,22.4879,-4.14509,6.6958,21.0637,7.87499,1.71025,2.12511,-1,G,22.4602,-3.34958,9.48228,20.0828,10.0565,1.44229,1.91036,1
160957,121623823,G,13.9523,1.0794,13.7068,2.36931,13.7492,0.171482,1.49221,1,G,4.60568,0.262398,4.53597,-0.746491,4.54356,-0.163566,1.51301,-1
160957,121600977,G,7.82903,-4.94233,-6.06099,0.346972,7.82063,0.0443517,-2.25488,1,G,7.26417,-4.13167,-5.49337,2.34718,6.8737,0.335163,-2.21565,-1
160957,122008195,G,35.0243,-31.974,9.67391,10.5248,33.4054,0.31007,2.84779,-1,G,8.76675,-8.34957,0.937357,2.50016,8.40202,0.293342,3.0298,1
160957,122303016,G,9.75426,0.115344,-2.54154,-9.41604,2.54415,-2.01953,-1.52544,1,G,10.2844,1.29489,-5.36482,-8.67752,5.51888,-1.23423,-1.33396,-1
160957,121848345,G,5.93113,-5.4308,2.27998,0.68935,5.88999,0.116772,2.74411,1,G,4.82044,-4.7392,-0.867732,0.112204,4.81798,0.0232865,-2.9605,-1
160957,122131210,G,8.21153,-4.88813,5.22648,-4.02593,7.15611,-0.53648,2.32275,1,G,10.0026,-6.5118,7.05353,-2.80818,9.59978,-0.288507,2.31628,-1
160957,122000788,G,7.33478,-5.59724,4.67297,0.788737,7.29149,0.107962,2.44595,-1,G,7.86014,-7.59251,2.00668,-0.312357,7.85322,-0.0397639,2.8832,1
160957,122223644,G,8.60349,4.67529,7.15034,1.01157,8.54317,0.118132,0.991715,1,G,7.05201,3.36417,5.128,3.47932,6.13303,0.540591,0.990187,-1
160957,122300972,G,12.7704,-6.9739,-3.09137,10.2411,7.62835,1.1041,-2.72434,1,G,12.5249,-6.98831,-5.07813,9.06852,8.6385,0.916138,-2.5132,-1
160957,122056447,G,4.97303,2.46762,4.09318,1.3699,4.77946,0.282837,1.02828,1,G,3.85406,-0.511043,3.8185,-0.0221483,3.85255,-0.00574897,1.70384,-1
160957,122282879,G,6.58207,-0.680881,-3.22923,5.69394,3.30023,1.31358,-1.7786,-1,G,5.79654,-1.70296,-4.62382,3.05104,4.92745,0.585212,-1.92368,1
160957,122080382,G,7.3801,2.80067,-5.70363,3.75227,6.35415,0.560682,-1.11435,-1,G,11.7048,0.753209,-8.25905,8.25906,8.29333,0.878449,-1.47985,1
160957,122268904,G,6.1963,-1.44402,-0.0503292,-6.02455,1.44489,-2.13503,-3.10675,1,G,6.36634,1.08386,-3.91472,-4.90095,4.06199,-1.02015,-1.30069,1
160957,122327609,G,9.64957,-4.91834,1.87406,8.08707,5.01763,1.21483,2.77828,1,T,4.7396,-3.40983,-1.23498,3.04968,3.62659,0.764305,-2.79411,1
160957,122694137,G,35.3044,6.62647,-20.1274,28.2377,21.1901,1.09816,-1.25275,1,T,3.5987,0.017696,-0.823294,3.50163,0.823484,2.15413,-1.54931,1
160957,122381389,G,6.29618,-1.41672,2.40387,5.64314,2.79029,1.45362,2.10335,1,G,8.17074,-3.56336,1.41102,7.21535,3.83256,1.38989,2.76456,-1
160957,122571743,G,7.77196,3.73131,0.999111,6.74325,3.86276,1.32377,0.261627,1,G,6.42406,3.99426,-1.05426,4.91852,4.13105,1.00996,-0.258059,-1
160957,122327834,G,9.50607,-1.40326,-1.93383,9.20029,2.38931,2.05783,-2.19852,-1,T,3.45656,0.859892,-1.28099,3.09132,1.54284,1.44527,-0.979613,1
160957,122497398,G,8.44165,4.0538,-0.77568,-7.3631,4.12734,-1.34264,-0.189061,-1,T,11.8897,3.94877,2.08642,-11.0186,4.46609,-1.63497,0.486087,1
160957,123319464,G,6.25287,2.02496,-2.65306,-5.28659,3.33754,-1.24046,-0.918867,1,G,7.02079,2.86449,-0.971405,-6.33494,3.02472,-1.48507,-0.326949,-1
160957,122998473,G,16.5018,-3.02714,-0.61596,-16.2097,3.08917,-2.35981,-2.94085,1,T,4.28293,-1.05958,-1.4622,-3.88222,1.80575,-1.50874,-2.19787,1
160957,123262611,G,28.0041,1.45072,5.92982,27.3304,6.1047,2.20433,1.33086,1,T,3.22546,1.15965,0.170299,3.0031,1.17209,1.67008,0.145811,-1
160957,123150789,G,28.2299,-0.799632,-9.70835,-26.4957,9.74122,-1.72596,-1.65298,1,T,5.42814,0.777048,-0.983675,-5.28035,1.25356,-2.14495,-0.902217,1
160957,123302541,G,12.2806,3.57987,5.79755,10.2164,6.81374,1.19442,1.01762,1,G,14.5783,1.1283,8.18203,12.0124,8.25946,1.16919,1.43376,-1
160957,123331414,G,6.49387,2.7808,-2.60886,5.25549,3.81301,1.12531,-0.753506,-1,G,32.7361,8.20882,-16.6144,26.9855,18.5317,1.17021,-1.1119,1
160957,122943267,G,7.47263,-2.14251,-2.41304,6.73913,3.22693,1.48249,-2.29688,1,T,6.70547,1.01911,-3.59073,5.56958,3.73255,1.19041,-1.29425,1
160957,123143107,G,12.054,2.04489,-11.7706,-1.59923,11.9469,-0.133465,-1.39879,1,G,6.09667,0.820267,-5.95876,0.989183,5.84024,0.16368,-1.43323,1
160957,122837037,G,14.0607,-2.3987,-6.81707,12.0609,7.22677,1.28496,-1.90913,-1,G,11.9894,-0.960334,-8.00666,8.87159,8.06404,0.950442,-1.69017,1
160957,123237076,G,8.73948,2.00725,1.61902,-8.34968,2.57881,-1.89108,0.678745,-1,T,5.50627,-0.284389,1.7741,-5.2038,1.79675,-1.78511,1.72974,1
160957,123273932,G,30.0393,-0.706168,7.33903,-29.1202,7.37293,-2.08242,1.66672,1,G,17.6044,-2.07612,5.84328,-16.4757,6.20114,-1.70397,1.91218,-1
160957,122872684,G,6.83479,6.18819,2.8953,0.163479,6.83201,0.0239261,0.437619,1,G,13.4068,10.8066,7.54707,2.44758,13.1811,0.184639,0.609637,1
160957,122844749,G,10.3781,-0.966873,-1.88718,10.1586,2.12044,2.27056,-2.04427,1,G,6.63984,0.359477,-2.69889,6.05501,2.72272,1.5395,-1.43838,1
160957,123691448,G,24.9927,-9.09907,-0.889052,-23.2602,9.1424,-1.66353,-3.04419,1,T,5.93312,-1.18701,-0.748616,-5.7638,1.40336,-2.12038,-2.57892,1
160957,123825611,G,28.5928,8.43201,4.45455,-26.9555,9.53634,-1.76214,0.486023,-1,G,13.7437,7.09766,2.12455,-11.5753,7.40881,-1.22887,0.290843,1
160957,123812459,G,37.2886,-10.4092,5.19317,-35.4274,11.6327,-1.83274,2.67882,-1,T,6.64457,-0.803069,1.00491,-6.51801,1.28637,-2.32549,2.24502,-1
160957,123380455,G,10.6948,2.54041,-0.188349,10.3865,2.54738,2.11329,-0.0740058,1,G,13.1578,5.63193,0.503063,11.8804,5.65436,1.48796,0.0890869,-1
160957,123593134,G,7.99453,-5.55393,2.89594,4.96676,6.2636,0.727159,2.66095,-1,G,7.27848,-2.33677,5.63604,3.96733,6.10126,0.611431,1.96384,1
160957,123757431,G,8.8677,-1.28147,1.56833,8.63268,2.0253,2.15647,2.25587,1,G,7.20802,-1.8955,2.73727,6.39209,3.3295,1.4072,2.17646,1
160957,123695040,G,25.3866,-15.3458,-0.67905,20.2117,15.3608,1.08805,-3.09737,-1,G,13.7276,-9.00326,1.66998,10.2268,9.15683,0.961636,2.95819,1
160957,123378554,G,25.5945,-7.76115,7.55772,23.1887,10.833,1.50478,2.36947,1,G,36.6655,-14.0422,11.056,32.0146,17.8723,1.34621,2.47462,-1
160957,124007040,G,16.0664,10.3604,9.56743,7.69708,14.1022,0.521802,0.745628,-1,T,4.12261,3.4484,0.958652,2.04312,3.57917,0.543657,0.271152,-1
160957,124286234,G,55.3108,-13.5618,3.55128,53.5046,14.0191,2.04923,2.88549,1,G,17.2298,-5.55307,2.10628,16.1734,5.93911,1.72708,2.77906,-1
160957,124062421,G,8.7354,0.759624,-2.2105,-8.41622,2.33738,-1.99303,-1.23979,-1,T,16.4023,2.62632,-1.47122,-16.1234,3.01033,-2.37997,-0.510628,1
160957,124298222,G,4.43979,4.10615,-1.65693,-0.307715,4.42785,-0.0694395,-0.383541,-1,G,3.79281,1.50367,-3.41075,-0.692822,3.72749,-0.184814,-1.15557,1
160957,124050965,G,48.2537,6.1745,6.71451,-47.3835,9.12191,-2.34988,0.827271,1,G,9.3673,-0.081698,1.75002,-9.2014,1.75193,-2.36073,1.61745,-1
160957,123914886,G,12.3973,7.91187,-1.34916,9.44793,8.02608,1.00126,-0.168899,-1,G,9.88877,8.0056,0.300649,5.79626,8.01124,0.671826,0.0375372,1
160957,123922030,G,10.478,-0.684972,1.98298,-10.2653,2.09795,-2.29124,1.90339,-1,G,6.7169,-1.78753,-1.15413,-6.37011,2.12774,-1.8165,-2.56828,-1
160957,124269782,G,13.541,2.38471,-6.3445,11.7221,6.77787,1.31566,-1.21126,-1,G,21.7339,1.83129,-13.6154,16.841,13.738,1.03243,-1.4371,1
160957,123869711,G,7.62488,5.27903,-3.16409,4.49978,6.15464,0.677974,-0.539956,1,G,6.92817,5.93321,-2.93855,2.03725,6.62103,0.303034,-0.459858,-1
160957,124115991,G,6.93235,1.62776,6.36879,2.19892,6.57352,0.328568,1.32057,1,G,8.42904,4.82892,6.04036,3.35159,7.73333,0.420861,0.896395,-1
160957,123952850,G,18.4171,-2.02699,-7.43849,16.7254,7.70972,1.51692,-1.83684,1,G,16.378,-1.17876,-8.86202,13.7224,8.94007,1.21399,-1.70303,-1
160957,124095092,G,7.03399,2.26713,0.293871,-6.65129,2.2861,-1.78942,0.128904,1,G,25.8766,4.99569,-7.04247,-24.3934,8.63443,-1.76165,-0.953812,-1
160957,124401587,G,8.26172,-2.53254,7.85124,0.434836,8.24959,0.0526856,1.88283,1,G,6.39994,-3.44101,5.09018,-1.78816,6.14414,-0.287075,2.16524,-1
160957,124786897,G,18.7322,-8.2747,0.473156,-16.7985,8.28822,-1.45556,3.08447,1,T,27.4937,-10.9525,2.74979,-25.0674,11.2924,-1.53784,2.89561,-1
160957,124705843,G,11.3605,6.24613,2.52679,9.14613,6.73787,1.11298,0.384411,1,G,6.77166,6.00538,1.70907,2.61892,6.24384,0.408025,0.277259,-1
160957,124578101,G,8.36107,-1.40656,-1.88683,-8.02233,2.35341,-1.94036,-2.21139,-1,T,6.50283,1.19669,0.296223,-6.38403,1.23281,-2.34684,0.242656,1
160957,124645497,G,13.0462,-3.04693,1.63663,12.579,3.45866,2.00268,2.64868,-1,G,5.82129,-0.677192,2.30057,5.3033,2.39817,1.53436,1.85707,1
160957,124406967,G,40.9547,-0.996632,9.9185,-39.7229,9.96844,-2.09104,1.67094,-1,T,5.68046,-1.18193,0.718528,-5.50846,1.3832,-2.09044,2.59536,1
160957,124596399,G,15.563,-0.557857,-4.19867,-14.9752,4.23557,-1.97545,-1.70289,-1,T,5.48447,1.63286,-0.262744,-5.22809,1.65386,-1.86821,-0.159543,1
160957,124858752,G,17.416,0.88894,4.65075,16.7597,4.73494,1.97654,1.38194,1,T,7.66791,1.34796,3.88467,6.47132,4.11189,1.23502,1.2368,-1
160957,124707064,G,8.06272,5.57118,-5.41505,-2.153,7.76922,-0.273689,-0.771188,-1,G,7.08899,4.8643,-5.0641,0.967513,7.02186,0.137354,-0.80552,1
160957,125069356,G,9.22094,-7.22774,-5.59182,-1.22714,9.13831,-0.133885,-2.48312,-1,G,4.42158,-1.90602,-3.98699,0.100842,4.41916,0.0228172,-2.01674,1
160957,124870177,G,13.2239,1.7787,6.48728,11.3847,6.72671,1.29699,1.30319,-1,G,11.4198,0.243486,6.81096,9.16259,6.81531,1.10524,1.53506,-1
160957,125141964,G,13.7014,10.6002,1.77876,8.49638,10.7484,0.725214,0.166255,1,G,6.9917,6.29759,1.51607,2.62955,6.47751,0.395555,0.236243,-1
160957,125222376,G,20.7165,-10.0159,-4.8886,17.4627,11.1452,1.23127,-2.68752,1,G,32.8483,-12.4489,-8.8396,29.0841,15.268,1.40028,-2.52414,-1
160957,124915491,G,10.0611,5.63216,5.36098,6.38384,7.77569,0.748982,0.760735,1,G,11.3144,3.70397,8.91059,5.90641,9.64977,0.579154,1.17684,-1
160957,124921272,G,6.59822,-1.0085,-1.13378,6.4205,1.51741,2.14932,-2.29778,-1,G,7.63878,0.91242,-2.19482,7.25879,2.37692,1.83534,-1.17682,-1
160957,125174896,G,12.8771,-5.29666,-2.9829,11.3515,6.07884,1.3827,-2.6287,-1,G,7.09651,-1.9723,-3.67534,5.74031,4.1711,1.12408,-2.06332,1
160957,124980694,G,7.89019,4.80751,-4.64807,-4.18655,6.68705,-0.59105,-0.768538,1,G,23.1644,12.2002,-10.8838,-16.4096,16.3494,-0.883976,-0.728434,-1
160957,125858453,G,11.4317,-5.4501,-0.304765,-10.0437,5.45861,-1.36969,-3.08573,1,G,5.46964,-2.92042,-2.60643,-3.81883,3.91438,-0.864008,-2.41295,-1
160957,125561244,G,60.2768,-15.9479,4.13306,-57.9816,16.4748,-1.97104,2.88801,1,T,25.5085,-6.80968,3.10467,-24.3857,7.48403,-1.89713,2.71383,-1
160957,125580796,G,13.811,-0.0734892,-2.59688,-13.564,2.59792,-2.35491,-1.59909,-1,G,6.82816,-0.868073,2.01569,-6.46498,2.19466,-1.80116,1.97745,1
160957,125837756,G,17.4009,-7.89816,7.7726,13.4159,11.0813,1.02279,2.36421,-1,G,5.99183,-3.71308,3.42055,3.22547,5.04848,0.601893,2.39718,1
160957,125547566,G,7.4378,-4.52107,5.90497,0.0314893,7.43699,0.00423413,2.22423,1,G,7.27886,-5.25533,4.32022,2.58607,6.80315,0.371523,2.45354,-1
160957,125445670,G,11.0514,2.04015,6.72471,8.52872,7.02737,1.02468,1.27624,1,G,6.72466,1.5039,5.21209,3.97271,5.42472,0.678955,1.28989,-1
160957,125522792,G,22.2909,-5.44281,-8.00734,-20.0781,9.68203,-1.47614,-2.16779,1,G,6.59949,-0.563834,-3.5947,-5.50476,3.63865,-1.20187,-1.72638,-1
160957,125604264,G,9.64934,-7.85392,-2.05301,5.21534,8.11781,0.604888,-2.88591,1,G,9.03119,-5.61868,-4.25681,5.64457,7.04911,0.733253,-2.49323,-1
160957,125462711,G,36.3516,-1.01549,9.05687,-35.1905,9.11362,-2.06051,1.68245,-1,T,8.81379,-1.14094,1.26578,-8.64683,1.7041,-2.32688,2.30437,1
160957,125861954,G,7.4637,-3.19422,-0.323911,-6.73703,3.2106,-1.48678,-3.04053,-1,G,15.5853,-2.92602,1.56608,-15.2275,3.31877,-2.22833,2.65016,1
160957,125565297,G,32.2065,1.54222,22.3302,-23.1566,22.3834,-0.905588,1.50184,1,G,13.7551,1.44124,10.7362,-8.47628,10.8325,-0.718932,1.43735,-1
160957,125683769,G,24.9284,-3.31883,24.1301,-5.3048,24.3572,-0.216105,1.70748,1,G,11.3322,-0.599478,10.4892,-4.24564,10.5063,-0.393843,1.62789,-1
160957,125709587,G,20.6139,4.9541,8.66509,18.0359,9.98133,1.35382,1.05142,-1,G,10.0776,4.22619,4.80918,7.78184,6.40225,1.02585,0.849832,1
160957,125775547,G,10.2899,-0.439487,8.44664,-5.85934,8.45806,-0.646718,1.62278,-1,G,7.60857,-2.78432,6.48215,-2.84754,7.05484,-0.393403,1.9765,1
160957,126093642,G,10.5963,1.03262,7.25975,7.64847,7.33283,0.911487,1.4295,-1,G,8.89712,1.40608,7.73677,4.16088,7.8635,0.507121,1.39102,1
160957,126192762,G,16.9453,3.39556,-15.4371,-6.10715,15.8061,-0.377359,-1.35428,1,G,9.07678,2.11182,-8.69855,-1.50076,8.95123,-0.166884,-1.33263,-1
160957,126078832,G,36.6676,5.17828,-8.62016,-35.2616,10.0559,-1.96752,-1.02985,1,T,47.3349,4.68728,-14.9086,-44.6805,15.628,-1.77289,-1.26618,-1
160957,125880797,G,8.28236,-1.10232,-6.93888,-4.38443,7.02589,-0.589328,-1.72834,-1,G,8.22424,-3.23893,-5.08149,-5.59597,6.02596,-0.830007,-2.13826,1
160957,126347385,G,7.77554,-3.81677,5.30949,-4.20588,6.53899,-0.605514,2.19407,-1,G,8.50904,-1.95996,6.83013,-4.67981,7.10578,-0.618414,1.85025,1
160957,125953260,G,10.3817,0.876656,-4.51132,-9.30847,4.59571,-1.45497,-1.37886,1,T,6.16135,2.853,-1.58142,-5.22595,3.26198,-1.25008,-0.506139,1
160957,125995588,G,20.4718,-3.0281,6.34243,-19.2273,7.02822,-1.73139,2.01623,1,G,11.5212,-1.39335,5.14362,-10.2141,5.329,-1.40575,1.83534,-1
160957,125949341,G,11.6687,-2.45781,-11.4054,-0.14833,11.6672,-0.0127131,-1.78305,1,G,6.53462,-1.78103,-5.84179,-2.32198,6.10725,-0.371591,-1.86672,-1
160957,126140381,G,7.5006,0.538235,-1.69715,7.28546,1.78045,2.11677,-1.26369,-1,T,4.91584,1.87183,0.100151,4.54319,1.87451,1.6185,0.0534531,1
160957,126337765,G,7.90936,5.58423,-4.76945,2.93521,7.34379,0.389743,-0.706865,1,G,12.3181,6.61707,-7.02866,7.6509,9.65338,0.72685,-0.815552,-1
160957,126364684,G,43.0647,27.3441,0.115139,-33.2692,27.3443,-1.0266,0.00421073,1,G,15.3966,8.86753,-1.52758,-12.4931,8.99815,-1.13122,-0.170592,-1
160957,126490648,G,9.62702,-1.7502,-8.04917,-4.98158,8.23725,-0.572905,-1.7849,-1,T,3.61952,-0.711912,-0.475104,-3.51528,0.855887,-2.12038,-2.55311,-1
160957,126527622,G,12.6038,-3.6557,1.11166,12.0102,3.82099,1.86279,2.84639,1,G,6.92096,-2.86162,-1.49113,6.12179,3.22681,1.39668,-2.66122,-1
160957,126688334,G,9.16018,-7.76608,0.436141,4.83689,7.77832,0.587464,3.08549,-1,G,8.62789,-6.08938,1.18728,5.99493,6.20405,0.857337,2.94903,1
160957,126817150,G,15.5481,-2.76296,-1.61836,15.2144,3.20204,2.2625,-2.61173,-1,G,10.1967,-1.81496,-2.73531,9.65328,3.28269,1.79951,-2.15662,1
160957,126701845,G,16.1737,-4.1881,-7.03849,13.9462,8.19027,1.30222,-2.10755,1,G,17.2944,-2.1697,-6.49383,15.8811,6.84671,1.57803,-1.89325,-1
160957,126424617,G,25.6197,3.44072,3.4165,-25.1564,4.84881,-2.34869,0.781866,-1,G,11.0662,3.13859,2.45665,-10.323,3.98571,-1.68015,0.664119,1
160957,126465464,G,6.62992,-1.54699,-0.898137,-6.38317,1.78881,-1.98434,-2.61558,1,G,9.25855,-0.372089,2.5647,-8.88783,2.59155,-1.94618,1.71487,1
160957,126713160,G,14.1583,0.718094,6.53865,-12.537,6.57797,-1.40075,1.46141,1,G,24.7656,-1.33186,10.7649,-22.2635,10.847,-1.46688,1.69389,-1
160957,126786322,G,23.9274,6.87934,-8.04514,-21.4583,10.5853,-1.45572,-0.863353,1,G,44.9596,15.6664,-14.9168,-39.4133,21.6321,-1.36107,-0.760894,-1
160957,126566324,G,6.29847,-6.277,-0.374401,0.344467,6.28816,0.0547528,-3.08202,-1,G,7.64671,-6.72663,-0.0476413,3.63473,6.7268,0.516995,-3.13451,1
160957,127008125,G,8.37931,-1.06789,4.9957,-6.6411,5.10856,-1.07845,1.78139,-1,G,6.62351,-0.477781,5.7471,-3.2561,5.76693,-0.538248,1.65374,1
160957,127234829,G,13.8483,-3.58005,-13.374,-0.291425,13.8449,-0.0210478,-1.83235,1,G,11.0025,-1.49807,-10.6846,2.15395,10.7891,0.198339,-1.7101,-1
160957,126930158,G,16.0352,-3.91395,1.48587,15.4787,4.1865,2.01855,2.77876,-1,G,7.57338,-3.06704,-0.999301,6.85125,3.22573,1.49773,-2.82662,1
160957,127286654,G,4.83201,-1.60866,1.29395,4.3675,2.06443,1.49413,2.46418,-1,G,3.82457,-3.36053,1.82127,-0.0772699,3.82233,-0.020214,2.64494,-1
160957,127058574,G,7.26609,-3.43084,1.02894,-6.32104,3.58181,-1.3332,2.85022,-1,G,7.40305,-4.42459,-1.84388,-5.64066,4.75278,-1.00095,-2.74655,1
160957,127273271,G,10.1257,-1.62653,4.84224,8.7422,5.10812,1.3066,1.89486,1,G,7.82712,-3.80222,3.53707,5.85533,5.19304,0.968742,2.39231,-1
160957,127284792,G,7.9886,2.55528,-1.73133,-7.36747,3.08658,-1.6044,-0.5955,1,G,11.1109,7.1082,-2.93949,-8.01703,7.69201,-0.910939,-0.392119,-1
160957,127361888,G,21.6439,-6.17579,-0.956564,-20.7217,6.24944,-1.91384,-2.98792,-1,G,29.68,-6.35033,1.31878,-28.9625,6.48582,-2.20184,2.93683,1
160957,126967898,G,9.25661,9.11943,-1.52073,-0.443763,9.24536,-0.0479801,-0.165237,-1,G,4.90744,3.97814,-2.39922,-1.57796,4.64563,-0.333452,-0.542696,1
160957,127655928,G,6.77221,-4.98889,-1.64446,-4.27298,5.27592,-0.742935,-2.82324,1,T,6.60702,-3.72087,2.91154,-4.61732,4.72461,-0.865225,2.47762,-1
160957,127583213,G,12.959,-0.954543,3.67163,12.3908,3.79368,1.89942,1.82514,-1,G,7.64238,0.77191,3.4321,6.78378,3.51783,1.41115,1.34957,1
160957,127503442,G,12.9681,-6.3238,-1.70769,-11.1916,6.55031,-1.30516,-2.87784,1,G,24.1125,-11.802,-7.2605,-19.7331,13.8565,-1.15191,-2.59008,-1
160957,127567769,G,11.3303,3.60456,0.863051,10.7064,3.70644,1.78261,0.235009,1,G,17.0041,6.72368,-3.2278,15.2808,7.45832,1.46526,-0.447572,-1
160957,127597965,G,23.4175,7.10372,-3.83168,21.9823,8.07122,1.7272,-0.494661,1,G,16.8615,7.41565,-1.82646,15.0323,7.63727,1.42936,-0.241492,-1
160957,127890989,G,10.064,-1.79583,-8.30466,-5.39271,8.49661,-0.598342,-1.78376,1,G,11.004,-3.47388,-7.00326,-7.74364,7.81751,-0.874676,-2.03127,-1
160957,127736559,G,4.66397,-3.63271,-2.76807,0.93948,4.56714,0.20428,-2.49047,1,T,4.28151,-3.56507,0.723192,-2.25554,3.63768,-0.58594,2.94145,1
160957,127673676,G,4.83711,-1.43471,-4.53828,-0.855589,4.75966,-0.178804,-1.87699,1,T,3.66973,-0.105674,-1.25267,-3.44607,1.25712,-1.73328,-1.65496,1
160957,127517985,G,18.653,-6.4967,-6.16706,-16.361,8.95767,-1.36323,-2.38222,1,G,10.3275,-5.31619,-4.26736,-7.75712,6.81705,-0.975602,-2.4652,-1
160957,127806959,G,12.2396,-3.96286,2.97872,-11.1901,4.95752,-1.55308,2.49703,-1,G,4.95563,-3.80682,-0.42669,-3.14216,3.83065,-0.748416,-3.02997,1
160957,127657788,G,12.7076,1.32102,-2.19654,12.446,2.56318,2.28374,-1.02934,-1,T,3.19011,-0.386192,-1.44448,2.81602,1.49522,1.39022,-1.83204,-1
160957,127657676,G,72.9456,-30.0473,-2.5875,66.4192,30.1585,1.53063,-3.05569,1,G,10.9158,-5.18351,-0.0636858,9.60582,5.1839,1.3759,-3.12931,-1
160957,128361431,G,6.97908,-2.14757,-2.71241,6.06029,3.45966,1.32674,-2.24049,1,G,5.24334,-3.22568,-1.97842,3.62799,3.78407,0.851905,-2.59143,-1
160957,127909840,G,7.15986,0.403979,-2.303,6.76649,2.33817,1.78436,-1.39715,-1,T,4.49698,-0.460852,1.21732,4.30319,1.30163,1.91101,1.9327,-1
160957,128066725,G,9.01088,3.81923,4.99542,6.45323,6.28814,0.899816,0.918051,-1,G,8.00531,2.50826,6.23354,4.35034,6.71926,0.60908,1.18824,1
160957,128244869,G,11.2824,3.13103,0.0926044,-10.8383,3.1324,-1.9547,0.0295677,1,G,20.0562,0.636054,4.57805,-19.5161,4.62202,-2.14729,1.43274,1
160957,128282935,G,19.8967,9.63611,-2.87108,-17.1688,10.0547,-1.30464,-0.289575,1,G,8.63437,5.93763,-1.94309,-5.95904,6.24748,-0.848348,-0.316266,-1
160957,128367700,G,34.4976,12.115,-11.895,30.0301,16.9784,1.33515,-0.776235,1,G,41.9102,17.6847,-14.9184,34.9449,23.1367,1.2005,-0.700752,-1
160957,128181217,G,3.64261,-0.32826,-1.09593,3.45668,1.15165,1.82518,-1.86187,1,G,12.6562,1.72086,3.83577,11.9371,4.2041,1.7664,1.14908,-1
160957,128356073,G,4.31175,-3.61124,-1.13442,-2.06205,3.78523,-0.520886,-2.83722,1,T,6.71317,-0.956297,-1.36542,-6.50205,1.667,-2.07028,-2.18177,1
160957,127907416,G,7.34197,3.27912,6.56745,-0.0965965,7.34058,-0.0131589,1.10771,1,G,8.40796,2.15828,7.54828,-3.008,7.85077,-0.374342,1.2923,-1
160957,128186274,G,8.79186,7.36235,-0.138835,4.8023,7.36366,0.613036,-0.0188553,1,G,13.2352,11.1734,-3.78204,6.00096,11.7961,0.489,-0.326381,-1
160957,127955284,G,11.0238,4.19168,-4.40467,9.19465,6.08041,1.2015,-0.810169,1,G,8.41213,5.02001,-1.33491,6.61591,5.19447,1.06228,-0.259904,-1
160957,128732463,G,9.47011,1.86735,0.048857,9.28345,1.86799,2.30649,0.0261578,1,T,7.29728,-0.429225,-1.90622,7.03003,1.95395,1.99226,-1.79227,-1
160957,128424448,G,8.91735,-6.12734,5.07142,4.03045,7.95384,0.487223,2.45021,1,G,14.7274,-11.1996,8.58831,4.2067,14.1135,0.293817,2.4874,-1
160957,128609874,G,13.9949,3.83826,-7.42562,-11.2238,8.35895,-1.10424,-1.09372,-1,G,5.67414,2.68795,-3.43383,-3.62882,4.36077,-0.757579,-0.90664,1
160957,128464353,G,7.32267,2.1758,-6.30756,-3.01512,6.67229,-0.43777,-1.23863,1,G,11.1084,4.17614,-7.13791,-7.41596,8.26982,-0.806449,-1.04143,-1
160957,128612305,G,15.2701,-10.2119,-5.43738,9.96582,11.5693,0.779903,-2.65232,-1,G,8.89598,-4.5636,-5.07362,5.70607,6.82408,0.760661,-2.30332,1
160957,128731166,G,9.49746,5.4189,-7.74872,0.88512,9.45554,0.0934725,-0.960521,-1,G,10.047,5.16905,-8.45641,-1.64364,9.9111,-0.165087,-1.02214,1
160957,128628300,G,14.1719,2.57405,-3.89982,13.3789,4.67273,1.77427,-0.987393,-1,G,9.98374,-0.249731,-4.23429,9.03727,4.24165,1.50056,-1.62971,1
